,sender,ccode,cname,year,cname_year,ccodecow,v2x_polyarchy,v2xme_alt_info_index,v2xel_clean_elections_index,v2xcs_civil_society_index,v2x_civil_liberties_index,ciri_empinx_new,ciri_empinx_old,ciri_physint,gd_ptsa,gd_ptsh,gd_ptss,p_polity,p_polity2,p_sf,ht_colonial,ht_partsz,ht_region,ht_regtype,ht_regtype1,US_colony,FR_UK_colony,latency_lab,latency_pilot,coup1,coup2,coup3,coup4,date1,date2,date3,date4,conflict,sum_conflict,max_conflict,one_sided_violence,best_fatality_estimated_osv,GDP_constant_2010_USD_WDI,GDP_growth_annual_WDI,GDPpc_constant_USD_WDI,pop_tot_WDI,threat_dyad,sanction_dyad,potential_sanction,democracy_sanction,additional_sanction,caseid,targetstate,EU,single_EU,US,single_US,UN,single_UN,combination,sender_combination,Euprimarysender,startyearEU,startdateEU,startyearUS,startdateUS,startyearUN,startdateUN,endyearEU,enddateEU,endyearUS,enddateUS,endyearUN,enddateUN,sender2,sender3,sender4,sender5,institution2,targetinstitution2,institution3,targetinstitution3,otherinstitution,multi,issue1,issue2,issue3,otherissue,threatEU,threatEU_id,threatEU_type,threatEU_type_other,threatUS,threatUS_id,threatUS_type,threatUS_type_other,threatUN,threatUN_id,threatUN_type,threatUN_type_other,impositionEU,impositionEU_year,impositionEU_start,impositionEU_id,impositionEU_type,impositionEU_type_other,impositionEU_econ,impositionEU_target,impositionEU_intensity,impositionEU_gradualism,impositionUS,impositionUS_year,impositionUS_start,impositionUS_id,impositionUS_type,impositionUS_type_other,impositionUS_econ,impositionUS_target,impositionUS_intensity,impositionUS_gradualism,impositionUN,impositionUN_year,impositionUN_start,impositionUN_id,impositionUN_type,impositionUN_type_other,impositionUN_econ,impositionUN_target,impositionUN_intensity,impositionUN_gradualism,finaloutcome,threat,threat_success,sanction,sanctions_success,success,policyresult,sanctioncontribution,HSEscore,datasource,link,comments
3749,EU,646,Rwanda,1995,Rwanda 1995,517,0.110700187574605,0.2144155084244971,0.0,0.2205888335573569,0.363730955576275,7.0,7.0,0.0,5.0,,5.0,-6.0,-6.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,1,4141.0,1641342215.20558,35.2240783038221,277.593476341499,5912755.0,0,1,1,1,.,1994043001,517.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,EU-UN,0.0,1995.0,26apr1995,,.,1994.0,30apr1994,1995.0,13jul1995,,.,1995.0,16aug1995,,,,,,,,,.,3.0,8.0,12.0,14.0,Implementation of Peace Agreement,0.0,.,.,.,0.0,.,.,.,1.0,UNSC,12,.,1.0,1995.0,26apr1995,COM,8,.,2,4,8,1,0.0,,.,.,.,.,.,.,.,.,1.0,1994.0,17may1994,UNSC,8;12,.,3,4,12,1,6.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,GIGA/HSE,http://www.nytimes.com/1995/08/19/world/world-news-briefs-un-yields-to-rwanda-suspending-ban-on-arms.html,.
3750,EU,646,Rwanda,1996,Rwanda 1996,517,0.111972202719553,0.2144155084244971,0.0,0.2436687289497952,0.383368189851266,8.0,6.0,1.0,5.0,,5.0,-6.0,-6.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,1,154.0,1850542700.35663,12.7456957612491,303.482680707283,6097688.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,EU,646,Rwanda,1997,Rwanda 1997,517,0.111972202719553,0.2144155084244971,0.0,0.2436687289497952,0.417972704910982,9.0,6.0,0.0,5.0,,5.0,-6.0,-6.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,1,3426.0,2106838283.99051,13.8497524852837,323.824173491859,6506118.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,EU,646,Rwanda,1998,Rwanda 1998,517,0.112680184250982,0.22349937109358034,0.0,0.2436687289497952,0.406057607046948,8.0,5.0,2.0,5.0,,5.0,-6.0,-6.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,2.0,0,,2293476124.28382,8.85866949122489,325.445201791439,7047196.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,EU,646,Rwanda,1999,Rwanda 1999,517,0.112694835826909,0.22528831472852326,0.0,0.2436687289497952,0.435840614956933,4.0,3.0,3.0,5.0,,4.0,-6.0,-6.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,2467346761.5598,7.58109646030336,325.286782537891,7585143.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,EU,646,Rwanda,2000,Rwanda 2000,517,0.123944094127133,0.2671982264591568,0.0,0.288203962126535,0.476259634060215,5.0,5.0,2.0,4.0,,4.0,-4.0,-4.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,2672598058.61812,8.3187049447625,333.163762663731,8021875.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,EU,646,Rwanda,2001,Rwanda 2001,517,0.122465062255327,0.2671982264591568,0.0,0.288203962126535,0.458926019181471,3.0,3.0,3.0,5.0,,4.0,-4.0,-4.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,2.0,0,,2904284360.32921,8.66895420222275,348.690714164787,8329113.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,EU,646,Rwanda,2002,Rwanda 2002,517,0.123158869656008,0.2969993219491282,0.0,0.288203962126535,0.492450291940955,4.0,2.0,3.0,4.0,,4.0,-4.0,-4.0,,8. Belgian,0.18571428954601288,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,3296668566.87457,13.5105298883639,386.070660595552,8539029.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,EU,646,Rwanda,2003,Rwanda 2003,517,0.164656541561911,0.3150087346900935,0.3306192158397608,0.288203962126535,0.492450291940955,4.0,3.0,2.0,3.0,,4.0,-3.0,-3.0,,8. Belgian,0.7547169923782349,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,3344514284.11081,1.45133537890338,385.025754896588,8686469.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,EU,646,Rwanda,2004,Rwanda 2004,517,0.223066351952846,0.2875726769335733,0.21653496690632215,0.3737496089865677,0.532450678527722,3.0,1.0,2.0,3.0,,4.0,-3.0,-3.0,,8. Belgian,0.7547169923782349,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,3576837302.78994,6.94639038567892,405.125736586516,8828956.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,EU,646,Rwanda,2005,Rwanda 2005,517,0.212567917622031,0.2592184789625803,0.21541000959534154,0.382188979811244,0.53925356383738,5.0,1.0,4.0,2.0,,3.0,-3.0,-3.0,,8. Belgian,0.7547169923782349,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,3824068347.73163,6.91200141389831,424.508293830378,9008230.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,EU,646,Rwanda,2006,Rwanda 2006,517,0.213767552093735,0.2824826135240765,0.21379125227903908,0.3842081799246937,0.545225562738139,7.0,6.0,4.0,2.0,,3.0,-3.0,-3.0,,8. Belgian,0.5,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,4177231366.89113,9.2352695361471,452.52007513466,9231041.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,EU,646,Rwanda,2007,Rwanda 2007,517,0.216985494989702,0.28091138648032465,0.215514302142103,0.433870327353316,0.558903150757509,6.0,,5.0,3.0,,3.0,-3.0,-3.0,,8. Belgian,0.7547169923782349,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,4495237886.40579,7.61285386381027,474.127047132252,9481083.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,EU,646,Rwanda,2008,Rwanda 2008,517,0.249879050497761,0.2767779578191981,0.42457076221810375,0.433870327353316,0.549995042076545,4.0,,4.0,2.0,,2.0,-3.0,-3.0,,8. Belgian,0.7547169923782349,4. Sub-Saharan Africa,Military multi party,Military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,4997017017.70029,11.1624600071098,512.498060852224,9750314.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,EU,646,Rwanda,2009,Rwanda 2009,517,0.254066829531606,0.30924326703017413,0.4293663953711675,0.4238901178405833,0.550512850291148,5.0,,3.0,2.0,,3.0,-3.0,-3.0,,8. Belgian,0.7924528121948242,4. Sub-Saharan Africa,Limited Multiparty,Multi party,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,2.0,1,203.0,5310229469.08157,6.26798848736809,529.720153163467,10024594.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,EU,646,Rwanda,2010,Rwanda 2010,517,0.244491903791273,0.2804437704602929,0.3981655076849568,0.43935052537761493,0.519925815585614,5.0,,2.0,3.0,,2.0,-4.0,-4.0,,8. Belgian,0.7924528121948242,4. Sub-Saharan Africa,Limited Multiparty,Multi party,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,5698548987.88591,7.31266927475174,553.597457610684,10293669.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,EU,646,Rwanda,2011,Rwanda 2011,517,0.251778369951313,0.2666484028376325,0.42179646263397386,0.46609550900050534,0.52089015409839,5.0,,2.0,3.0,,3.0,-4.0,-4.0,,8. Belgian,,4. Sub-Saharan Africa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,6145995347.00202,7.8519349411105,582.204014918494,10556429.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,EU,646,Rwanda,2012,Rwanda 2012,517,0.250550311778117,0.28452710963242733,0.42179646263397386,0.42050456951907833,0.514427266208928,,,,2.0,,3.0,-4.0,-4.0,,8. Belgian,,4. Sub-Saharan Africa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0,,6686127023.36361,8.78835153406136,618.092880729903,10817350.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,EU,646,Rwanda,2013,Rwanda 2013,517,0.26870125000043,0.2323006858574168,0.5241698620642727,0.3970874175388157,0.581156419365694,,,,,2.0,3.0,-3.0,-3.0,,8. Belgian,,4. Sub-Saharan Africa,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0,,,0,,6999339474.74489,4.68451242829828,631.817968228734,11078095.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,EU,646,Rwanda,2014,Rwanda 2014,517,0.274855918338168,0.2323006858574168,0.5269120006656748,0.43895213219521195,0.597776110716037,,,,3.0,3.0,4.0,-3.0,-3.0,,8. Belgian,,4. Sub-Saharan Africa,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0,,,0,,7489932447.06149,7.00913242009133,660.397953493941,11341544.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,EU,646,Rwanda,2015,Rwanda 2015,517,0.282216101359406,0.2323006858574168,0.5423086068532089,0.43895213219521195,0.58749825275568,,,,2.0,2.0,3.0,-3.0,-3.0,,8. Belgian,,4. Sub-Saharan Africa,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0,,,0,,8007052596.38282,6.90420311499894,689.688454119423,11609666.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,EU,728,South Sudan,2011,South Sudan 2011,626,0.228230741566637,0.3604265262452212,0.0,0.3435704523885873,0.341978497142619,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,1,2.0,1.0,0,,14997563965.1164,-4.64031673600859,1426.96383211503,10510122.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,EU,728,South Sudan,2012,South Sudan 2012,626,0.222073357569863,0.33613405152987197,0.0,0.5077352774777054,0.408711747158933,,,,4.0,,4.0,0.0,0.0,,5. British,,4. Sub-Saharan Africa,,,0.0,1.0,0.0,0.0,,,,,,,,,1,2.0,1.0,1,65.0,8086368185.54746,-46.0821223743007,736.421620662822,10980623.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,EU,728,South Sudan,2013,South Sudan 2013,626,0.198135173219517,0.227106171229883,0.0,0.21197342676523379,0.285361570582627,,,,,4.0,5.0,,0.0,1.0,5. British,,4. Sub-Saharan Africa,,,0.0,1.0,,,,,,,,,,,1,2.0,1.0,1,580.0,9148086587.35648,13.1297311406943,798.693761059113,11453810.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,EU,728,South Sudan,2014,South Sudan 2014,626,0.190703603201683,0.227106171229883,0.0,0.12661474979515944,0.246286130826544,,,,5.0,5.0,5.0,,0.0,1.0,5. British,,4. Sub-Saharan Africa,,,0.0,1.0,,,,,,,,,,,1,1.0,2.0,1,205.0,9456710871.19987,3.37364847715736,793.935419954882,11911184.0,1,1,1,1,.,2014031901,626.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,EU-US-UN,0.0,2014.0,19mar2014,2014.0,19mar2014,2014.0,24apr2014,,ongoing,,ongoing,,ongoing,20.0,,,,3760.0,1.0,,,.,3.0,8.0,12.0,14.0,Civil war / Sign peace agreement,1.0,Envoy,7;9,.,1.0,2;3,7;9,.,1.0,UNSC,7;9;12,.,1.0,2014.0,10jul2014,CFSP,7;9;12,.,4,3,12,1,1.0,2014.0,06may2014,GOV,7;9,.,4,2,8,2,1.0,2015.0,01jul2015,UNSC,7;9,.,4,2,8,1,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,EUSANCT,https://www.washingtonpost.com/world/national-security/us-sanctions-south-sudan-officials-over-undermining-peace/2017/09/06/50b47bf4-92ff-11e7-aace-04b862b2b3f3_story.html?utm_term=.ded1ccb699fe,.
4139,EU,728,South Sudan,2015,South Sudan 2015,626,0.190638745771953,0.22490101750283115,0.0,0.18059196941018926,0.248485104004147,,,,5.0,5.0,5.0,,0.0,1.0,5. British,,4. Sub-Saharan Africa,,,0.0,1.0,,,,,,,,,,,1,1.0,1.0,1,349.0,8856230729.30291,-6.34977795213875,717.695758193311,12339812.0,0,1,1,1,.,2014031901,626.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,EU-US-UN,0.0,2014.0,19mar2014,2014.0,19mar2014,2014.0,24apr2014,,ongoing,,ongoing,,ongoing,20.0,,,,3760.0,1.0,,,.,3.0,8.0,12.0,14.0,Civil war / Sign peace agreement,1.0,Envoy,7;9,.,1.0,2;3,7;9,.,1.0,UNSC,7;9;12,.,1.0,2014.0,10jul2014,CFSP,7;9;12,.,4,3,12,1,1.0,2014.0,06may2014,GOV,7;9,.,4,2,8,2,1.0,2015.0,01jul2015,UNSC,7;9,.,4,2,8,1,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,EUSANCT,https://www.washingtonpost.com/world/national-security/us-sanctions-south-sudan-officials-over-undermining-peace/2017/09/06/50b47bf4-92ff-11e7-aace-04b862b2b3f3_story.html?utm_term=.ded1ccb699fe,.
4410,EU,760,Syria,1989,Syria 1989,652,0.15412091377444,0.038287913623952965,0.10823534553626828,0.05554095291516953,0.118186231226181,3.0,0.0,3.0,4.0,,3.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,-8.95821401070383,,12088714.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4411,EU,760,Syria,1990,Syria 1990,652,0.154832789509905,0.038287913623952965,0.11919355148301931,0.05554095291516953,0.12261451227481,4.0,1.0,2.0,4.0,,4.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,7.64077232347231,,12451539.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4412,EU,760,Syria,1991,Syria 1991,652,0.156216246411003,0.038287913623952965,0.1083979233048323,0.05554095291516953,0.123000384392525,1.0,0.0,3.0,4.0,,3.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,7.90127069844895,,12817578.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4413,EU,760,Syria,1992,Syria 1992,652,0.156897394255371,0.038287913623952965,0.1083979233048323,0.05554095291516953,0.12265263879702,0.0,0.0,5.0,3.0,,3.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,13.4703337635854,,13186187.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4414,EU,760,Syria,1993,Syria 1993,652,0.156897394255371,0.038287913623952965,0.1083979233048323,0.05554095291516953,0.130009574456576,1.0,0.0,3.0,3.0,,4.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,5.17898710100076,,13559642.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4415,EU,760,Syria,1994,Syria 1994,652,0.156764340959855,0.038287913623952965,0.11764566657399038,0.05554095291516953,0.131473648830914,1.0,0.0,4.0,4.0,,4.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,7.6529371168246,,13941025.0,0,1,1,0,.,1986052201,652.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,EU-US,0.0,1986.0,29oct1986,1986.0,22may1986,,.,1994.0,28nov1994,2004.0,12may2004,,.,20.0,200.0,740.0,,,,,,.,2.0,10.0,,,.,1.0,"EC, Commission",8;11;12,.,1.0,1;2,1;5;13,.,0.0,.,.,.,1.0,1986.0,10nov1986,EC,8;11;12;13,restrictions for Syrian airlines,3,4,12,3,1.0,1986.0,14nov1986,GOV,3;4;8;11;12;13,restrictions for Syrian airlines,5,5,25,3,0.0,,.,.,.,.,.,.,.,.,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,GIGA/TIES/HSE,https://piie.com/commentary/speeches-papers/case-86-1,.
4416,EU,760,Syria,1995,Syria 1995,652,0.156141482031486,0.038287913623952965,0.11764566657399038,0.05554095291516953,0.136661698626256,3.0,0.0,5.0,3.0,,3.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,5.75001528846111,,14331962.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,EU,760,Syria,1996,Syria 1996,652,0.156818075299518,0.038287913623952965,0.11764566657399038,0.05554095291516953,0.136372103391944,2.0,0.0,3.0,3.0,,3.0,-9.0,-9.0,,6. French,1.0,3. North Africa & the Middle East,Military one party,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,0,,,4.39999999868992,,14736209.0,0,0,1,0,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
